2011,tt1540133,"The Guard",John Michael McDonagh,7172,602,980,2292,1923,811,286,114,53,42,69,174675,1518,3.3,14,68,117,44,18,8,53,3.3,0,0,5,0,0,1,7,3,0,0,0,0,0,0,170,3.9,3,6,7,2,0,1,10,3,0,0,1,1,0,0,0,0,0,0,0,4132395,829,2463,1533,186,15,
2013,tt1540741,"A Single Shot",David M. Rosenthal,1347,71,50,101,291,378,230,101,44,40,41,174945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.7,0,0,0,0,0,0,4,2.8,0,0,0,0,0,0,0,0,0,0,0,4133820,4,45,188,131,29,
2011,tt1541874,"Love",William Eubank,1253,152,75,147,179,212,159,103,73,54,99,175082,214,2.2,5,9,8,13,15,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,1,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4122269,36,103,235,113,39,
2011,tt1541995,"Snow Flower and the Secret Fan",Wayne Wang,766,85,49,112,107,154,98,62,40,27,32,174938,0,0,0,0,0,0,0,0,3,3.1,0,0,0,0,0,0,28,3.5,1,1,0,1,0,0,3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4135434,2195,8350,24836,14024,4175,
2010,tt1542486,"Treacle Jr.",Jamie Thraves,17,1,3,3,4,2,0,2,2,0,0,185883,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5161131,11,14,7,0,0,
2010,tt1543597,"Off World",Mateo Guez,5,0,0,0,0,0,0,2,0,1,2,187693,22,3.4,2,5,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160909,0,0,0,0,0,
2010,tt1544592,"Por el camino",Charly Braun,11,2,0,2,1,2,3,0,0,1,0,193378,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160818,0,1,0,0,1,
2012,tt1545106,"Vamps",Amy Heckerling,1322,119,39,111,196,246,227,129,99,59,97,179154,91,2.2,1,1,4,2,3,2,3,3,0,0,0,0,0,0,14,3.2,0,0,1,0,0,0,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4146561,17,81,131,33,8,
2013,tt1545660,"Knights of Badassdom",Joe Lynch,2545,235,129,264,425,539,397,225,150,73,108,182828,75,3,0,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160720,7,33,118,177,132,
2010,tt1545985,"Die kommenden Tage",Lars Kraume,35,4,0,3,11,5,5,3,2,1,1,174662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3.4,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166689,10,34,13,2,3,
2011,tt1547084,"El páramo",Jaime Osorio Marquez,79,10,2,16,8,11,12,7,3,6,4,195930,8,3.1,1,1,0,1,0,0,6,2.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2.9,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6536160,0,0,2,1,0,
2011,tt1547090,"Without Men",Gabriela Tagliavini,234,30,4,8,7,17,20,20,26,29,73,196049,53,1.9,0,1,0,0,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160623,1,14,28,14,5,
2011,tt1547230,"Judy Moody and the Not Bummer Summer",John Schultz,769,139,11,41,49,61,87,73,62,69,177,181645,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,7,3.4,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4146497,12,23,102,36,10,
2012,tt1547234,"Premium Rush",David Koepp,14628,660,647,2256,4585,3592,1528,677,293,150,240,185050,2245,3.3,14,92,161,60,29,12,32,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3.5,1,4,4,3,0,0,20,3.3,1,0,4,0,0,0,66,65,60,18,29,4146512,2271,10068,11304,1337,252,
2010,tt1548629,"Sebbe",Babak Najafi,31,4,2,5,8,2,3,3,0,2,2,179746,6,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4262285,8,28,15,3,0,
2010,tt1548635,"Siren",Andrew Hull,305,14,4,5,16,23,35,65,53,45,45,193329,58,1.8,1,0,0,6,6,6,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160466,9,17,98,193,179,
2010,tt1549571,"Pure Country 2: The Gift",Christopher Cain,263,46,10,15,24,35,41,21,14,11,46,186884,1,3.1,0,0,0,0,0,0,1,3.1,0,0,0,0,0,0,1,3.1,0,0,0,0,0,0,1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160391,0,3,0,0,0,
2010,tt1550524,"White Irish Drinkers",John Gray,600,125,67,93,151,74,39,20,8,10,13,189847,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160290,20,42,13,4,0,
2013,tt1551630,"Pawn",David A. Armstrong,789,46,16,59,141,224,152,68,36,15,32,200852,212,2.7,1,8,11,9,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160568,68,408,982,197,30,
2011,tt1552423,"Jack the Reaper",Kimberly Seilhamer,274,28,1,3,7,14,26,50,48,50,47,200008,2,2.9,0,0,0,0,0,0,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160197,1,0,4,1,3,
