Dark Space;2013;tt1584943;197409;655;3.8;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Dark Touch;2013;tt2328549;203595;2806;4.8;383;2.4;6;12;13;27;15;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3.0;0;1;0;0;0;0;5;2.8;0;0;1;0;0;0;
Solan og Ludvig - Jul i Flåklypa;2013;tt2769896;231099;447;7.0;24;3.3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
West;2013;tt2476552;225398;202;6.6;177;3.2;0;8;11;7;1;1;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
De toutes nos forces;2013;tt2454430;209297;398;6.6;2049;4.2;84;164;74;23;2;6;0;0;0;0;0;0;0;0;14;3.6;1;0;0;0;0;0;5;3.2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;
The Dead 2: India;2013;tt2917336;224343;908;5.1;25;2.5;0;0;0;3;0;0;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Dead Man Down;2013;tt2101341;199062;48791;6.5;1613;3.5;14;71;108;51;9;2;32;3.2;0;0;3;1;1;0;55;3.7;0;2;3;0;0;0;67;3.2;0;4;0;1;0;0;27;3.4;0;0;2;1;0;0;
Death March;2013;tt2852446;220808;18;5.2;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;
Decoding Annie Parker;2013;tt1464191;197993;1924;6.3;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Deep Powder;2013;tt2217777;203055;203;5.6;2;3.1;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;
Sonno Profondo;2013;tt3467452;223755;50;5.4;2;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Krrish 3;2013;tt1029231;224566;13345;5.6;137;2.3;1;3;6;5;3;10;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Delivery Man;2013;tt2387559;210939;47815;6.4;0;0;0;0;0;0;0;0;23;2.6;0;0;2;2;0;1;172;4.1;4;5;10;2;0;0;24;2.4;0;0;1;1;1;3;13;3.2;0;1;2;2;0;0;
Demi-soeur;2013;tt2200144;207178;84;5.0;466;2.5;21;29;31;20;10;23;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Denis;2013;tt2402577;201704;143;4.3;659;1.8;2;18;33;37;25;21;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;
The World's End;2013;tt1213663;191174;145908;7.0;3362;3.5;41;121;120;69;33;18;43;3.3;0;1;4;1;0;0;46;3.3;1;2;1;0;1;1;203;3.4;0;9;9;0;2;1;22;3.4;0;2;4;1;0;0;
The Last Stand;2013;tt1549920;175593;102621;6.4;3042;3.3;38;137;256;115;33;19;56;2.9;0;1;6;4;1;1;291;4.2;10;16;19;5;1;0;219;3.5;0;10;7;4;2;1;34;3.5;0;2;3;0;0;0;
Zhi sha;2013;tt3176304;233549;116;5.8;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Des gens qui s'embrassent;2013;tt2295750;203485;483;5.4;608;2.0;7;15;25;35;18;31;3;2.9;0;0;0;0;0;0;13;3.3;0;0;0;1;0;0;3;2.9;0;0;0;0;0;0;3;2.9;0;0;0;0;0;0;
Baggage Claim;2013;tt1171222;133723;5864;5.0;151;3.0;1;1;2;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Di Renjie: Shen du long wang;2013;tt2992146;221661;2104;6.5;544;3.4;8;34;29;14;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3.1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;
Zwei Mütter;2013;tt2622156;217616;195;5.8;4;3.2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Diana;2013;tt1758595;199230;12054;5.5;877;2.6;9;19;46;65;29;8;20;2.6;0;0;0;1;1;0;72;3.7;2;2;0;3;1;0;12;3.1;0;0;0;0;0;0;12;2.8;0;2;0;0;0;1;
A Good Day to Die Hard;2013;tt1606378;181111;145540;5.3;8189;2.3;78;145;318;434;327;224;135;3.0;0;3;4;6;3;3;457;3.9;6;13;15;19;4;4;497;2.5;3;6;7;15;15;8;54;3.6;1;0;6;6;0;0;
Diego Star;2013;tt2665182;202994;113;6.8;2;2.9;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;
Raptor Ranch;2013;tt1343103;227880;343;3.1;9;2.7;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
The Dirties;2013;tt2334896;222829;2627;6.7;1;3.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;
Do Not Disturb;2013;tt2607336;197437;263;3.3;762;1.8;2;25;48;43;31;41;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Dom Hemingway;2013;tt2402105;214223;16258;6.2;276;2.9;0;3;11;9;3;1;17;2.9;0;0;1;3;0;0;18;2.6;0;0;1;1;1;2;15;3.0;0;0;1;1;0;0;9;2.9;1;0;0;0;0;1;
Don Jon;2013;tt2229499;203316;161320;6.6;5078;2.7;33;109;186;149;58;49;70;2.9;0;1;3;1;0;0;362;3.6;5;11;8;6;0;1;165;3.3;1;2;7;3;0;1;28;3.1;0;0;1;0;0;0;
Dors mon lapin;2013;tt2173190;224739;13;5.4;7;3.2;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
The Double;2013;tt1825157;196629;24614;6.5;478;2.8;1;15;24;15;2;1;0;0;0;0;0;0;0;0;34;3.3;0;2;1;1;0;0;8;3.2;0;1;0;0;0;0;17;3.3;0;2;1;0;0;0;
Doragon bôru Z: Kami to kami;2013;tt2263944;211245;12442;7.3;0;0;0;0;0;0;0;0;44;3.5;2;2;0;0;0;0;1213;4.6;44;15;22;16;4;5;11;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Dragon Day;2013;tt1772262;218363;762;4.0;2;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2.9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Dragonfyre;2013;tt2333508;213849;1295;3.3;63;1.8;2;1;1;2;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2.9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
A Viking Saga: The Darkest Day;2013;tt2320073;221200;998;4.2;116;1.4;0;1;2;4;5;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Drift;2013;tt3153668;185059;45;7.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3.2;0;0;0;0;0;0;6;3.1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Drinking Buddies;2013;tt2265398;219607;38611;6.1;221;2.3;0;2;8;10;4;3;10;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3.3;0;0;0;1;0;0;9;2.9;0;1;0;1;1;0;
Free Birds;2013;tt1621039;214797;15358;5.9;104;3.1;1;3;7;2;0;0;21;3.0;0;0;0;2;0;0;184;3.8;6;2;5;3;4;3;11;3.1;0;0;0;0;0;0;18;3.4;1;0;1;0;0;0;
Los insólitos peces gato;2013;tt2414046;222821;859;7.1;170;3.6;1;4;15;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3.0;0;1;0;0;0;0;2;3.0;0;0;0;0;0;0;
Drones;2013;tt2179027;224873;463;4.4;2;2.9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Drones;2013;tt2179027;185613;463;4.4;13;2.4;0;0;0;1;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Lone Survivor;2013;tt1091191;130593;160280;7.6;4340;4.3;155;284;135;44;12;9;92;3.6;3;3;6;0;2;1;256;4.4;17;15;7;5;1;0;120;4.0;4;5;4;1;1;1;36;3.4;1;1;3;0;0;0;
The East;2013;tt1869716;197885;36374;6.9;719;3.5;4;31;45;27;8;2;27;3.3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;36;3.5;0;3;0;0;0;0;10;3.3;0;0;0;0;0;0;
Eastern Boys;2013;tt2991092;213991;982;7.0;662;3.7;18;44;28;13;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;
Snabba cash - Livet deluxe;2013;tt2427502;222293;2552;6.3;3;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Eat;2013;tt3013018;234726;172;5.4;3;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
Educazione siberiana;2013;tt1697064;195706;4839;6.4;26;2.9;0;2;0;2;1;1;3;3.0;0;0;0;0;0;0;6;3.2;0;0;0;0;0;0;5;3.1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
Side Effects;2013;tt2053463;200313;130467;7.1;4761;3.7;44;231;245;110;25;10;103;3.2;2;1;8;2;0;1;223;4.2;5;11;3;1;0;0;187;3.8;2;10;5;1;3;1;31;3.1;0;0;3;1;0;1;
Einstein and Einstein;2013;tt3401962;226072;24;5.8;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Grzeli nateli dgeebi;2013;tt2741806;218219;4537;8.0;44;3.7;1;3;4;3;0;0;3;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3.1;0;0;0;0;0;0;3;3.1;1;0;0;0;0;0;
Elle s'en va;2013;tt2289538;210032;1215;6.4;1098;2.7;13;78;65;33;26;15;6;2.9;0;0;2;0;1;0;22;3.6;2;0;0;0;0;0;10;3.2;0;0;0;0;0;0;4;3.0;0;0;0;0;0;0;
Elysium;2013;tt1535108;182991;273259;6.7;11065;3.4;80;401;509;380;124;69;270;3.2;3;10;17;6;2;1;1347;4.2;31;64;53;21;5;5;439;3.6;3;13;11;10;2;2;88;3.7;0;6;10;1;0;0;
Empire State;2013;tt2171867;201413;11856;5.2;228;2.1;0;0;7;13;3;0;4;2.9;0;0;0;0;0;0;32;3.0;0;0;2;5;0;0;27;2.8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
The Employer;2013;tt1863203;221558;804;4.3;39;2.2;0;0;1;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
In Bloom;2013;tt2250564;225567;385;6.6;3;3.1;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Home;2013;tt2393825;209174;83;7.8;0;0;0;0;0;0;0;0;10;3.4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;3.2;0;0;0;0;0;0;6;3.3;0;0;0;0;0;0;
Enemies Closer;2013;tt2395199;210041;3328;5.1;93;2.5;4;1;9;6;5;5;0;0;0;0;0;0;0;0;6;3.3;0;1;0;0;0;0;11;3.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Enemy;2013;tt2316411;205131;60239;6.8;3080;2.7;32;94;115;91;54;59;54;2.7;1;3;2;1;2;3;188;3.1;4;9;4;3;10;5;84;3.1;0;7;2;0;4;1;29;3.4;2;5;2;1;1;0;
A Field in England;2013;tt2375574;217484;5199;6.2;0;0;0;0;0;0;0;0;3;3.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;3.0;0;0;1;0;0;0;3;3.0;0;0;0;0;0;0;
The English Teacher;2013;tt2055765;197504;6929;5.8;88;2.8;0;1;2;3;1;0;4;3.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Riddle;2013;tt1648208;204378;1536;4.1;85;1.9;0;2;2;5;4;4;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2.7;0;0;0;0;0;1;2;3.0;0;0;0;0;0;0;
Kvinden i buret;2013;tt2438644;214175;8573;7.1;22;3.5;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;3.7;0;1;4;0;0;0;0;0;0;0;0;0;0;0;
Enter the Dangerous Mind;2013;tt2229377;232279;258;5.0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
Epic;2013;tt0848537;196741;74482;6.7;3047;4.0;54;169;146;47;11;7;88;3.4;0;0;5;3;0;0;365;4.4;14;4;11;4;0;0;131;3.8;1;4;3;0;1;0;23;3.5;0;0;2;0;0;0;
Erkekler;2013;tt3386254;223586;220;4.1;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;25;2.7;2;1;1;1;1;5;
Escape from Tomorrow;2013;tt2187884;218031;5848;5.2;36;2.3;0;1;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3.1;0;0;0;0;0;0;4;3.0;0;0;0;0;0;0;
What If;2013;tt1486834;210229;30860;6.9;577;3.3;2;12;24;8;5;3;22;3.4;0;0;3;1;0;0;186;3.9;0;5;8;1;0;0;0;0;0;0;0;0;0;0;11;3.3;0;1;0;1;0;0;
Europa Report;2013;tt2051879;197237;41538;6.5;415;2.6;2;23;34;19;13;7;8;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;3.1;0;1;3;3;1;0;0;0;0;0;0;0;0;0;
Escape Plan;2013;tt1211956;135257;147785;6.8;3743;3.6;60;173;198;104;31;13;68;3.3;0;5;2;0;1;0;516;4.4;17;23;19;4;2;0;169;3.3;1;2;14;4;3;1;66;3.8;1;7;1;2;1;0;
Everyone's Going to Die;2013;tt2091295;217658;97;7.0;51;3.2;1;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Evidence;2013;tt1828970;196862;4249;5.3;180;2.4;1;9;12;7;6;8;3;3.0;0;0;0;0;0;0;15;3.1;2;0;0;1;0;0;5;3.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
Evidence;2013;tt1828970;50734;4249;5.3;35;2.6;1;1;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Evil Dead;2013;tt1288558;138417;107935;6.5;3807;3.4;114;253;244;142;75;59;102;3.4;1;3;3;5;1;0;693;3.8;22;33;22;15;16;14;303;3.6;5;22;6;7;7;2;67;3.6;2;2;6;3;1;0;
Exit Marrakech;2013;tt1982177;206326;405;6.3;3;3.0;0;0;0;0;0;0;3;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;2.9;0;0;0;1;1;1;3;3.0;0;0;0;0;0;0;
The Young and Prodigious T.S. Spivet;2013;tt1981107;199842;7312;7.1;2222;3.8;29;132;126;53;19;5;23;3.2;0;0;3;0;0;0;51;3.8;2;4;2;0;0;0;39;3.8;1;1;1;0;0;0;5;3.0;0;0;0;0;0;0;
Eyjafjallajökull;2013;tt2207072;205956;1604;5.4;4802;2.8;63;154;247;172;88;69;3;2.9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;2.6;0;0;0;0;1;1;0;0;0;0;0;0;0;0;
Killing Season;2013;tt1480295;185510;23867;5.4;459;2.5;3;6;24;23;17;5;14;2.7;0;0;0;1;0;0;69;3.1;1;0;5;6;2;0;25;3.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
The Face of Love;2013;tt1839642;190309;2300;6.2;155;3.2;2;8;13;7;4;1;12;2.9;0;0;3;2;0;0;12;3.2;0;0;1;0;0;0;7;2.9;0;0;0;1;0;0;4;3.0;0;0;0;0;0;0;
La gran familia española;2013;tt2252680;209799;2627;6.3;2;3.0;0;0;0;0;0;0;136;3.3;1;6;6;2;0;2;0;0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Family Weekend;2013;tt1821426;219125;4661;6.4;43;3.1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;9;3.2;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Fanny;2013;tt1872101;192103;478;6.9;1106;3.9;35;89;56;18;3;5;3;3.2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
A Farewell to Fools;2013;tt1634055;226490;197;5.5;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Der fast perfekte Mann;2013;tt2041335;196613;31;4.8;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Fateful Findings;2013;tt2332623;220776;119;3.6;2;2.8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Felony;2013;tt2402603;207695;1867;6.1;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Epizoda u zivotu beraca zeljeza;2013;tt2507592;217451;748;6.8;23;3.2;0;3;5;1;0;0;4;3.0;0;0;0;0;0;0;4;3.0;0;0;0;0;0;0;4;3.0;0;0;0;0;0;0;6;2.9;0;0;0;1;0;0;
Fièvres;2013;tt3405422;224814;24;6.4;114;4.2;39;20;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;
La fille du 14 juillet;2013;tt2846972;220641;406;6.4;471;3.1;3;28;26;16;11;13;5;2.8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;2.9;0;0;0;0;0;0;3;2.9;0;0;0;0;0;0;
Finsterworld;2013;tt2338864;203359;994;6.9;2;3.1;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;3.4;1;1;0;1;0;0;2;3.1;0;0;0;0;0;0;
Five Thirteen;2013;tt1536051;209700;451;4.0;54;3.0;4;6;3;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
The Heat;2013;tt2404463;207813;111437;6.7;1694;3.1;18;69;82;48;35;17;43;3.1;0;1;1;3;0;0;594;4.3;13;10;20;6;3;0;149;3.6;1;4;8;3;2;1;27;3.4;0;1;1;2;0;0;
Fonzy;2013;tt3077818;219309;227;4.8;1346;2.3;17;61;60;63;22;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
The Food Guide to Love;2013;tt2364006;215340;528;5.8;54;2.3;0;1;2;3;0;0;10;2.5;0;0;2;0;0;1;6;3.1;0;0;0;0;0;0;4;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
For Those in Peril;2013;tt2315628;220886;562;6.3;33;3.0;0;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;
The Forbidden Girl;2013;tt1763305;217007;257;3.5;1;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Force of Execution;2013;tt2611626;224955;1577;4.6;36;2.2;0;0;3;5;0;1;3;2.9;0;0;0;0;0;0;4;3.1;0;0;0;0;0;0;6;2.8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Forma;2013;tt1817150;228905;62;5.8;2;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Frankenstein's Army;2013;tt1925435;215725;5443;5.3;60;2.1;0;1;5;4;6;2;3;3.0;0;0;0;0;0;0;4;3.0;0;0;0;0;0;0;9;2.8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
Die Frau des Polizisten;2013;tt1734429;222987;221;6.0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;
Free Ride;2013;tt1839482;210409;1328;5.5;0;0;0;0;0;0;0;0;3;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
The Contractor;2013;tt2274172;223853;461;3.8;15;2.8;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Frontera;2013;tt2657944;229453;10;5.5;23;3.2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3.0;0;0;0;0;0;0;4;3.0;0;0;0;0;0;0;
Frozen;2013;tt2294629;143952;328979;7.7;671;2.9;12;48;67;35;11;20;10;3.1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;47;2.8;0;2;2;0;2;0;131;3.0;3;14;9;11;4;1;
Fruitvale Station;2013;tt2334649;206453;39799;7.5;836;4.0;14;51;45;17;2;3;6;3.1;0;0;0;0;0;0;62;3.8;0;3;3;0;0;1;40;3.6;0;1;1;0;0;0;14;3.1;0;1;3;0;0;0;
Fukrey;2013;tt2806788;221498;5217;6.8;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Il Futuro;2013;tt1992156;217261;644;5.7;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
G.B.F.;2013;tt2429074;225054;5789;6.0;13;3.4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
G.I. Joe: Retaliation;2013;tt1583421;170252;128248;5.8;4879;2.8;24;90;206;191;96;64;131;3.0;0;2;3;6;4;2;799;4.2;13;16;17;12;8;3;265;3.3;0;4;5;8;1;3;125;4.0;1;2;4;2;1;1;
Gabrielle;2013;tt3004010;220424;12;6.2;370;3.8;10;32;12;7;2;4;5;3.2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;3.2;0;0;0;0;0;0;4;3.2;0;0;0;0;0;0;
Çanakkale Yolun Sonu;2013;tt2667550;215744;1733;7.6;13;3.2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3.2;1;0;0;0;0;0;126;4.2;8;6;7;1;2;0;
Losejas;2013;tt2924336;225614;951;7.5;13;2.7;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;
Game;2013;tt2167751;188565;14;7.3;1;3.0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
The Fall of the Essex Boys;2013;tt2364659;216748;546;3.7;21;2.7;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Gangster Squad;2013;tt1321870;186168;156193;6.8;7686;3.8;96;339;350;175;60;26;120;3.4;0;6;7;1;0;1;287;4.2;10;13;11;3;1;1;280;3.8;1;5;9;3;2;0;47;3.7;0;0;2;0;0;0;
O Menino e o Mundo;2013;tt3183630;227624;498;8.1;114;4.1;6;8;8;2;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Gare du Nord;2013;tt3067878;213993;177;6.0;349;2.3;3;13;18;18;14;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
The Great Gatsby;2013;tt1343092;141808;303818;7.3;12387;4.0;323;580;377;233;109;61;180;3.8;2;6;10;3;2;1;685;4.4;22;31;19;8;0;0;379;4.0;5;11;3;4;0;1;102;3.9;3;7;8;6;0;0;
The Selfish Giant;2013;tt2304426;220936;6889;7.4;725;3.9;16;48;30;17;5;5;5;3.2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;3.1;0;0;0;0;0;0;6;3.2;0;1;0;0;0;0;
Gelmeyen Bahar;2013;tt2509660;210537;103;4.9;5;3.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;8;3.2;0;0;0;0;0;0;
Geograf globus propil;2013;tt3155604;225319;1765;7.6;2;3.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Gerontophilia;2013;tt1815717;223803;662;6.3;388;3.2;6;18;28;11;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;2;3.0;0;0;0;0;0;0;
